PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,class,class_name
-0.5444488,-7.3526897,1.8075092,-3.0076163,-2.2144737,-0.32674944,-4.326271,2.1232154,1.8435447,1.0042465,-0.47489426,-0.853617,-0.6154417,2.872335,-0.2874976,-0.038670156,0.036215905,0.37464854,-0.66882366,0.48862314,0.4042472,0.5196561,0.53616595,-0.9309552,-0.07749175,0.3941485,-1.7265905,3.139658,1.220764,-1.2459812,1.7670922,-0.31779215,0.08115468,-1.2468193,0.51955587,2.1822457,0.14402892,2.3898568,-0.64715004,-0.3822269,-0.45380855,-1.7237837,-1.3140247,0.09522915,0.017442876,1.6242032,-0.3493113,-0.74593407,1.7259161,0.34415707,9,Truck
5.7814913,3.7233438,3.0743644,6.781721,-2.6556919,1.9917874,2.423934,-3.1593912,-0.061927177,-0.06810766,0.86734325,5.515245,-5.7002983,4.099967,-4.764125,-2.2600589,2.1530087,1.3404485,2.481514,0.06935967,-1.4409195,-0.93300056,2.2519712,-1.8087335,-2.5501475,-1.4725338,-3.097239,-1.9662898,0.34311837,0.56309026,1.6795956,-0.94987637,-3.1848104,2.3519108,-0.5506392,-3.4604955,0.24534959,0.116683334,1.6773791,-0.29708606,2.3937464,2.0662549,1.6140428,0.27982524,-1.2693467,0.552135,0.014514669,0.5318439,-0.8185449,-0.6456894,2,Bird
-7.7327337,-0.43313423,-2.5933046,-3.113063,-4.5253363,0.7062187,4.6143775,-0.44208777,1.1394212,-0.5709246,1.7823352,-1.2341357,3.2427456,0.19613026,-0.4454302,-2.9053092,-0.6648048,-0.58275115,1.2932507,-1.4446824,-0.26026934,-2.392908,2.2413566,1.626826,1.0737067,-0.6346737,-2.8026128,-0.779149,-0.3554295,-0.26435074,-0.04270532,-0.15064836,-0.52494663,-0.45717615,-0.91698813,0.66629046,0.6649622,-0.6706147,-0.5061056,1.0408199,-0.6565334,0.17054218,-0.10871727,0.41512656,-1.1678736,1.4280626,-0.20415184,-0.7404415,-0.19626617,-0.28509247,4,Deer
8.411861,-6.369887,2.6383216,-4.823479,7.287015,0.23191865,-1.976148,2.122906,2.5403423,0.30427584,0.21989408,1.8104185,1.9649211,-1.4294264,-1.0259062,-0.280238,-1.0239208,3.5288174,-1.2368865,2.9810605,1.9457957,3.6660187,0.5122201,2.6866827,0.95339185,-0.042141657,-0.3665854,-2.6809497,-0.1621414,0.5721386,0.48556367,-1.1799227,-3.374233,-0.043140557,-0.22507831,1.1300255,-0.766608,-0.90498424,2.3180559,1.6855662,-0.6498333,-0.3153349,-0.3662223,-0.39526007,-1.6213276,-1.0056564,-1.0451876,-0.11771007,0.48819512,-0.16867468,1,Automobile
5.4134803,4.7701693,-2.6673985,-5.638172,5.040506,1.3582901,1.089249,6.8634787,-1.1266268,-1.8926568,-2.032019,-0.8947272,3.5003953,3.8253548,0.5534004,4.9123554,-2.4615722,1.0937024,-0.15177166,3.257084,-0.6235103,1.1295184,1.0882099,1.9308066,-1.1622607,-1.8688383,1.7231717,2.0808475,1.8556541,-0.42547348,-0.021396847,0.7726102,1.7943876,3.3454273,4.12329,-4.125428,2.3599093,-1.2783858,1.6081265,1.0149404,1.0209534,-0.1409028,2.462384,-0.35369158,3.1241362,-0.85760313,-1.596859,-0.9261509,-0.7622945,-2.010615,9,Truck
-4.13091,4.8870683,5.1182427,-1.8585202,2.9156897,0.71875894,-1.3934594,-0.5067996,-1.8932184,1.8370137,2.7888384,-0.7870496,-3.1659186,-3.3495195,-1.4077249,-1.813483,1.5093019,0.80795485,0.877695,0.16629164,1.4795188,-0.5987749,0.95944047,-0.11743018,-2.0862277,-0.07244255,-0.5205987,0.8950575,1.8665076,-0.61162865,-0.3016038,-1.5333877,1.4629048,-0.49382344,1.3561684,-1.5865552,0.15594402,-0.42547098,-2.2558675,0.7414259,-0.5798332,-0.19002028,0.58104813,-0.08457225,-1.2632873,-0.12515548,-1.207165,-0.53634447,1.2101978,-0.64566225,5,Dog
1.013282,0.38518158,8.947591,4.6743846,2.374452,0.20721856,6.231764,-4.5590973,-3.526144,4.450235,0.40773177,-3.006361,2.2880855,2.5888638,-1.8068411,-0.94341,2.0063195,-3.6080182,-0.4821379,-0.043856684,0.51897085,0.65323156,-2.255198,0.5914471,0.9305596,2.824665,0.6644642,0.06819994,-0.21151835,0.0033428245,-0.52197707,-0.797161,2.26488,-0.20294599,0.20083797,-1.5622236,-0.3351745,-0.3158116,-0.20744239,-0.17355552,0.4145302,-1.4406965,-2.945649,1.5196781,-0.8566332,-1.2120157,-0.051099684,-1.3062091,-1.900462,-0.87647015,4,Deer
-2.225356,5.7511735,0.1091572,9.38172,-0.5172115,0.5152087,-6.158597,-0.64984643,-0.94902295,-2.8997,4.0583196,1.9319347,3.2970269,1.173658,-0.62180954,0.3441468,-0.50279474,2.0093489,-0.91182375,-0.7677172,1.5226133,-1.8677313,-4.813156,-4.820361,-0.6179651,0.75922585,-0.6619613,-0.14633311,-4.4212623,-1.7909031,0.6340182,1.5506793,-1.1637251,1.1635451,-0.09394054,-0.24471724,-1.3052253,2.757073,-1.5451254,-0.53419286,0.63095057,1.3245902,1.5746584,0.75086117,-0.50837076,0.8255149,0.6190733,0.078475915,-0.83992857,-2.0839381,6,Frog
-6.553033,1.5958183,1.499582,-4.6777263,-3.959854,0.079906,-0.31569606,0.11247463,-0.3059829,-2.0158186,-2.0238853,-0.06043391,4.3665853,-0.49031317,1.6466076,0.5072659,-0.77276003,1.1799893,0.53479874,-0.7560628,0.27630362,-1.4576237,-1.2680432,1.4749537,0.51837605,0.05014841,-1.5700336,2.5145962,0.82710415,-0.81086606,0.27234322,-1.2576646,-0.78626806,-0.4833751,0.84992933,0.80495715,-2.1916447,-0.7001956,-0.30484694,1.3359401,-0.0064011677,-0.0042995894,0.15061375,0.45790052,0.38621154,-0.69246507,-0.17846963,-1.5946684,1.0855436,-0.84225976,5,Dog
-5.583515,1.1844581,0.8690989,7.006826,-0.40478688,4.442545,-0.96490747,-0.74283504,0.112089515,0.43562222,-0.109426595,1.3682942,-0.621932,-1.6130474,-0.27747828,0.25875607,-0.19524525,1.9087552,0.67362607,-1.6965019,-1.68787,1.34462,-3.1016934,-0.45791575,-1.7927043,-1.196067,1.0453613,-1.1398529,1.658776,-4.674786,1.9454609,2.8900478,1.769921,0.73983735,-0.33129892,-0.77938074,-0.030932248,1.9114496,1.3075539,-0.11145432,3.0227947,-1.1730493,1.1912262,0.80984807,-0.6012754,-1.5765083,0.18340659,0.2028403,0.9953524,-1.3519763,6,Frog
-8.509978,-8.023279,-0.22534463,1.7103065,3.2891603,1.365496,-0.10001418,2.7369194,0.04999629,0.6218572,0.11354474,1.0837464,-0.7582061,-2.5741153,1.08521,-1.3315419,-1.5800651,-0.9016365,-1.055902,1.1245762,-0.14068817,0.47437188,1.8324776,0.7303581,-0.28932682,0.8842942,1.7444963,0.5026528,-1.7446526,-0.90759504,1.7416481,1.5703269,-0.1372805,-0.51717114,0.4706714,0.073870264,0.38519314,1.0305235,0.5969744,-0.5013723,0.1411184,-0.56440777,0.73410875,-1.0897733,0.82561654,-1.4986551,0.28476536,-0.77874315,-1.2995163,1.1371796,0,Airplane
5.2383094,-1.4378076,3.6110249,-7.6724224,2.0117471,1.4068992,-2.9465883,-1.269663,-1.2733586,2.3276317,0.9342532,-1.1557803,-2.803575,-0.66521996,-0.15511705,-1.554438,-0.81661475,0.6939128,-0.8263791,-0.9758008,-0.30986324,1.8752458,1.21202,1.2635334,0.2428831,-0.70595765,0.75376797,0.74494964,-0.45619,1.7670727,-1.245818,0.44490093,-2.0669687,0.19907573,0.041581925,0.22723156,0.12797591,1.04569,0.5478565,0.2789946,0.4509107,-0.3388948,-0.024148228,1.5464079,0.0018254843,0.8696292,1.0838835,-0.28014508,2.526908,0.18690749,9,Truck
-2.8215752,1.1618752,1.1132381,-1.8809837,-7.8012757,-0.12797211,-3.2906573,1.6736796,-1.8386067,-3.230163,-0.9978452,-1.2164397,-1.4590548,-0.7013131,0.47437555,1.9607006,0.71623325,0.6030108,0.10627002,1.8133783,1.5375534,1.7542108,0.9269073,-0.94290763,1.1096059,0.028897367,0.75565904,0.3624243,0.43572626,0.19940242,0.3303875,3.195815,0.882942,-1.7209433,-1.9542059,0.9267304,2.1616545,0.36218676,-1.6150094,0.1575896,1.6252937,-1.497885,-0.05988057,0.42883486,1.3805647,-0.99411136,-0.76696515,-2.023358,0.55765295,0.55646944,3,Cat
-2.0561802,8.700267,4.056991,0.9494308,7.1384044,-4.129262,-1.1677352,0.8121639,-7.840422,1.799135,3.4242048,1.583124,2.2567158,4.745961,2.5610414,-0.29342473,-0.15841402,-0.37833446,-1.1271648,-3.5605135,0.40431175,-1.0792209,-0.015187574,2.8370528,-3.7744255,-0.88657343,-1.4652158,3.350082,0.9368415,0.116997294,-0.7545758,0.35097745,0.253923,-0.4882131,-3.0405748,3.884841,-0.59352195,-0.3814068,0.43259394,1.0734836,0.95507514,0.33166474,0.56976944,0.22172391,-0.81289136,-0.96582,2.5936296,-0.16867907,-0.12255075,0.05847385,9,Truck
-11.263454,0.5259561,-4.6063666,-1.3135618,-0.28347242,-0.7083417,-3.0570648,-0.086194836,-2.3373864,-1.1197698,4.0560393,-0.7669637,-1.9263288,1.2950232,-0.55091333,-0.81579167,1.2275991,-1.0962982,1.4762522,4.2812643,-0.5981563,-0.5824786,-0.38403478,0.9008174,1.8120422,-0.33474147,-1.5751076,-0.22242832,0.0458445,-0.23542804,-1.2478081,-1.2095145,-0.2009481,0.42963764,2.8225992,1.5476108,0.8257667,-1.1402773,-1.067421,2.1358244,-0.27766925,-0.12966545,0.36761817,-1.1767622,0.9381845,0.5254873,-1.8280339,0.3585954,0.97339076,0.2603671,7,Horse
-15.388615,-3.6854348,-3.1403234,-1.0416774,-2.7683032,-0.2603579,0.5363945,-0.52594733,0.74868053,0.036855005,0.8224915,2.1580884,-0.65666467,0.76801443,2.0337448,-0.14472893,0.17869532,-0.48801064,0.40753126,-1.7737521,-1.6268951,0.5107485,0.4022273,2.4159179,1.2413801,0.4524012,-1.79299,1.042298,-1.2141119,-0.7416604,0.76568955,0.48861128,-1.01352,0.7111942,0.9570058,0.028105397,0.26323855,0.459149,0.26246166,0.63965183,-0.008299196,-0.7125169,0.89388317,0.9132868,0.18353395,-0.65553576,-0.7765321,-0.66769445,0.056866854,0.26866937,6,Frog
18.698708,-10.925662,4.3307023,7.9901867,-4.825422,7.0191407,-0.31019452,2.3779721,-4.9200196,0.23231806,3.610953,3.5619159,3.638218,0.23320656,1.5008632,-5.415567,-2.4609578,0.57806236,4.8124995,-1.6129891,-1.1840162,-2.51601,-1.0171815,-5.208441,6.180819,3.7451942,2.3199482,1.9176426,1.8748564,1.5205152,9.251509,5.963402,4.067961,-2.0482068,3.6542988,4.2145844,-0.37506527,4.6129947,0.8770645,-1.8114872,0.40664122,4.5198936,0.41844085,-1.0910974,2.6580515,-3.67932,-1.6621877,2.6034524,3.1873477,3.752236,9,Truck
-7.5062394,-2.2661002,3.7157218,4.142351,1.4576249,1.5459764,2.893095,1.0321352,-0.12586,-0.31388894,-1.41595,0.3866601,-2.032065,-2.0902143,-1.2401907,2.164403,3.4585326,1.4136089,-3.283135,-2.3371522,3.284363,-0.69815063,1.5440642,1.4258977,1.8375081,1.0953397,-0.78967094,-1.4003674,-1.7475007,0.03449872,1.3527514,1.2047799,-0.93208325,-0.0354171,2.3370166,-3.070766,-0.08201925,0.3668577,0.93773216,-1.7223212,0.9895832,1.5313078,1.065705,-0.605483,0.820352,-0.31714818,-0.09071891,-1.0523981,-2.481395,-0.8570516,8,Ship
4.575596,3.7840981,4.462503,18.033308,-1.2792367,4.769844,-2.765772,2.4319255,1.3751756,1.3746787,-1.2485588,5.506666,0.1829512,-4.1186213,-2.6921425,-4.388183,4.2277975,2.7012293,4.5727916,1.8170358,-0.547649,2.1647694,1.5189873,-2.879625,-2.6926646,2.691178,-0.03550651,-3.1657789,1.8070607,1.512726,-0.36971846,3.9777286,-0.86718434,3.466686,-1.5355769,-1.3068708,-0.9309166,0.86123747,1.5294272,1.0123416,-2.4458406,0.86338294,1.89043,3.0154119,-0.61803657,0.56309307,1.8612691,-1.5257314,5.2524614,-0.11360855,0,Airplane
-0.46140972,6.047678,1.0662984,-0.6133662,-2.6974196,-0.07589531,-0.23754644,4.3891816,-1.1456875,-2.6016676,5.4294443,0.17505807,1.369759,5.6389146,0.28824317,1.2756547,-0.7586218,0.91757804,-4.5466084,-4.321734,0.44796988,1.3106562,0.2591323,0.21538608,-1.8057328,-3.2854927,-1.9393008,-0.78099686,0.2357003,0.93326235,-0.3922203,2.3890707,-1.5331882,-1.420517,-0.6971702,1.1748855,-3.263948,0.3823151,0.16604595,2.5890446,-2.7526915,-1.3110656,1.3468754,0.14928688,-1.2110686,1.3939744,-0.9807147,0.66372675,0.46470264,-1.2947997,3,Cat
2.584586,-7.570294,5.132623,1.1956711,4.459183,-2.2301986,-1.298503,-3.5742497,4.3674335,-0.5460991,3.4412544,1.4455495,2.2091708,1.782201,-2.0936007,0.42973483,-2.3663414,-0.0010640359,2.1573968,-1.0983024,-0.6197792,0.9564901,1.3981782,-0.669322,3.0044036,0.25999996,0.16872548,1.496391,0.81889343,-1.7898008,0.26138845,0.17559971,0.25448656,-1.5337182,-0.8483735,0.52459943,-0.6546251,-1.3303363,1.2282103,-1.8527727,-0.013001547,-1.6678203,-0.6829877,0.24216408,0.85408056,0.02211429,0.71603465,-0.06923406,-0.59020555,0.30047694,8,Ship
-11.396671,-9.925189,-1.8743013,-0.21277282,-1.6515808,-0.36652216,1.8453681,2.4700468,0.23635088,1.2107176,-2.7907913,1.0765965,-1.2033932,-0.11243079,-1.2312218,-1.3420844,-1.0774248,-1.1051258,-2.7593203,-0.08929587,0.051080965,-0.7109797,0.90521234,-0.14850828,-0.1697267,1.9122707,-1.4260012,2.8826697,0.49162486,-0.1846421,-0.2830482,-0.32741275,-0.59849226,-0.7317901,0.13508452,0.50564325,0.8266198,-1.6097399,1.1220378,0.9872514,1.7419358,-0.43566445,2.0636601,-0.08737473,-0.31873322,1.2641478,1.845863,-1.5385275,0.036100194,0.79583097,8,Ship
-0.83217597,12.535694,-0.8930374,-4.1844745,-2.067542,5.5078325,-4.5431914,-6.635796,0.36954325,-2.6677527,-2.3756797,0.6063172,0.5409377,0.63531756,-1.6323785,0.9170742,-0.53888315,-1.7526559,1.324113,3.4623508,-3.2779295,-0.04764231,-2.921079,-1.9480878,-1.8702774,0.5205675,-0.04082743,1.6648473,-0.0826869,-1.2016568,-0.1352522,-0.03580451,0.9583008,0.16870438,3.7735052,-0.09829661,-0.48173758,-1.1665887,0.40290073,1.4509099,2.357987,-0.99293554,1.2713283,-0.6003506,1.5674541,-0.7718632,0.62963426,-0.35618636,-1.3665057,-2.1320038,7,Horse
-1.1139175,-1.7871053,7.107235,5.3499923,-2.3686564,-0.64435184,-4.4259663,-3.580579,3.195611,-2.9116964,-0.043108027,0.24914609,-0.63800657,-2.7117414,-3.9704657,2.297776,1.157072,1.6027527,-1.8064299,2.807822,0.81806856,-3.154049,0.8702743,-0.9072716,0.7798105,-0.72033566,-2.2255204,-0.04886507,-0.4038781,1.3661704,-0.388592,-0.94197977,1.1722537,1.8950236,0.15950316,-0.21821027,0.33256474,0.34332925,2.2287326,-1.034738,0.6972336,-0.12138307,-1.9020787,1.9244777,0.8407845,1.288494,0.79074293,1.7872727,0.15494347,0.80470294,7,Horse
-6.711214,4.2843046,-5.0861435,-2.1971369,2.816442,0.6407245,0.73521215,0.41442734,-1.2506831,2.7757294,2.5128517,-4.856678,2.1435246,-3.966027,-2.4071121,0.13399956,-1.5860176,1.7892959,-1.442048,-1.8017892,0.79354465,-0.9594259,-1.0383493,-0.8400765,2.074549,0.763805,-0.09516423,-2.9885736,0.5903828,-1.861587,0.1588013,1.4214793,-1.4929253,1.266723,-0.02898259,-0.39022824,-0.33161452,-0.7661201,-0.3618704,-0.9099792,0.47730455,0.21405482,-1.103314,-0.030615795,-0.23451248,-1.3341446,-0.3606168,-0.053805683,-0.60135156,1.2440842,4,Deer
-3.9630132,4.800041,-0.06345548,-3.656677,-4.1341076,1.814024,-1.9119589,-0.31102607,-1.789129,0.52560806,0.10061432,-3.8464937,1.9419293,-4.782292,1.451422,-0.5812378,-2.4638598,-0.8835169,-0.96615523,1.3330269,2.2187161,-0.14990191,3.0598876,3.024873,-0.8957182,-1.8733052,0.04022454,2.4170678,1.5665125,1.4633873,0.6459719,-0.6310818,-0.84037095,0.57211095,-1.1444312,0.08491126,-0.9558553,0.7969756,1.710947,0.6140418,0.5166534,1.7562438,0.613601,-1.1097772,1.0852078,2.9075007,-1.8317734,-0.15017807,-0.028246045,-0.4465993,6,Frog
-8.045395,4.1881375,-2.9162865,-3.4525537,-1.6385987,-0.9087198,4.5231576,-4.6661515,2.0535505,-3.4523437,0.103871,2.3948321,-1.7509671,2.7318687,-2.1871119,-0.7630498,0.8923033,-1.4680914,1.8961161,-0.8850778,1.5694456,-0.94503754,-0.42125243,-0.8527508,1.8736861,-0.53295857,-0.058106516,-0.10406708,-0.27733982,-1.0035843,1.0724978,0.13095051,1.073433,2.0383105,-0.6020656,-0.2617121,-1.4123152,-1.2934934,1.6803361,-0.462515,-0.6720635,-0.38663244,-2.2063565,-0.59427255,-0.976221,-0.8034449,-0.64923054,2.100079,1.0731809,-0.5598509,7,Horse
-8.837375,-0.5740616,1.8456686,-2.1267285,-3.430865,-3.493,-3.2875986,0.65740895,0.9244799,-1.2140766,-1.164718,0.35675582,-1.6276004,-1.0472851,0.03218327,-1.0835718,-0.47438604,0.21971764,-0.7457034,-0.74542284,-2.537101,-0.18451414,-0.42862797,1.2576348,1.1095855,0.5512007,-0.98250014,0.369294,-0.21053827,0.73371273,0.44772413,0.5673036,0.07896038,-1.2137975,-1.4681612,0.2959033,-0.6737215,-0.92456895,0.4370325,0.448258,-0.7267601,0.34240505,-0.22768809,-0.5581805,0.43179455,1.2919562,0.22742634,0.12821436,0.6960938,-0.45075414,3,Cat
-5.135512,1.0124671,2.5773678,-0.023333367,-1.8722373,-1.1462666,-5.3841515,0.77508783,1.0523164,-1.0098977,0.22535238,0.46913922,2.791916,-2.0202625,-2.4529603,2.8127818,-1.7340134,-0.21571262,-2.7102401,-0.9139088,-1.9229106,0.6569825,1.2573804,-0.85893327,0.77558535,0.29258105,1.4636748,-2.3627074,-2.4909317,1.3788518,0.4319119,-2.0379813,1.4227135,0.55800456,-2.5874476,-0.12893802,0.066694155,0.46709225,-1.0080781,0.17587158,1.4411031,-0.17302072,0.09569004,1.6445426,-0.46663484,0.5061038,-0.5761034,1.4213926,-1.6658022,0.47589839,6,Frog
14.059611,-7.0890884,-2.1068618,1.3151162,-5.4571376,-2.6299891,0.7419364,-2.273958,-1.3795815,-2.1827826,2.599532,6.067122,0.43187138,-2.5722737,-1.4352213,1.0682193,0.19759107,-2.6172135,0.7525984,0.22488423,3.089453,-0.8232155,-1.875693,0.38335884,-3.5029998,1.8721564,-0.8356783,-3.57653,-0.59596103,-0.14633955,1.0071976,-0.18038136,0.80197895,-0.77765846,-0.62083095,-0.060586944,1.5505493,-2.3848047,-0.16477051,-0.86170435,-2.210558,-0.31659666,1.7415899,0.44349334,0.775616,2.1749668,-0.82792753,-1.4809705,1.0617948,1.2530689,3,Cat
-9.333953,3.5604067,0.7416583,-2.938483,2.9658399,2.4312062,2.1794357,-4.753206,-1.6199468,-1.6276585,-2.860775,1.4663944,2.988125,-2.7937555,2.7223191,-0.6123417,-0.6066069,-1.5860327,0.4604842,-0.16221425,-1.9481689,1.5475901,-0.4592905,0.05871218,1.0539095,0.27602285,-0.21952017,-1.5801188,1.4007535,0.12630394,-0.97603667,-1.87071,-0.71590203,-1.2968537,-1.7797351,0.8606143,-0.50507575,-0.12761058,-0.7219172,-2.842353,-0.4546223,-0.23172432,-0.0468775,-1.3958222,-0.45203054,-1.1256669,0.8303652,-0.647195,1.6131841,0.61231285,6,Frog
-6.87822,6.3565474,-0.42422026,-1.1081976,2.4261856,2.578735,-3.5975835,-4.378581,-3.008855,-3.1932786,-1.4577795,-1.160457,-0.8270923,-2.8175344,1.1658603,-1.5316463,2.2349682,2.6924782,2.1819227,1.2714773,-2.855312,-2.3492575,1.6694639,-0.19359997,0.042639926,2.4362812,-0.7513052,3.9764948,-3.2457201,-0.45971355,0.78018624,1.7373483,2.2543397,-1.0053319,3.2669683,-0.3354779,-0.6023659,-1.073819,0.3625478,2.672889,-2.038888,1.5179832,-2.3605652,1.1323168,0.4237263,0.16086194,0.69718295,1.9729991,0.4886469,1.3089346,2,Bird
-0.20108071,1.0582521,5.317346,0.4417335,-1.1155499,-1.0788476,4.3090124,-0.8758064,-1.3294091,-0.25195366,-0.22864908,-2.5851095,2.3373225,1.1584568,-2.7820544,2.123762,3.1825204,-0.023562375,0.83503896,-2.0156963,3.030138,1.128461,1.2146078,1.0411227,-2.2318952,0.9249451,0.81011575,-1.2441127,-0.057148077,0.6049101,1.5210555,-2.0482197,-2.278771,0.7795976,1.2530737,-1.05209,0.9798623,-1.9146813,-0.51003563,-0.88532656,0.9530147,1.9577119,-1.2350376,0.9853186,0.9315652,-0.28474775,2.5349283,-0.58635956,-0.6809446,-2.1879942,1,Automobile
10.530163,-6.1478534,4.3972654,4.2726426,1.919293,6.474027,2.4047532,5.7891884,-6.5140142,2.75666,-0.0013890628,-0.3940669,11.666429,1.9051281,-0.09688687,-5.5528316,-6.3100495,-4.2964973,0.16085632,4.6911755,-4.937049,0.43450055,0.13662334,-2.5591016,-0.7891858,-1.9045186,-3.0556328,2.798995,-2.059715,1.8669565,3.9479754,1.2657694,1.3706477,-1.7264007,4.0975275,2.1275196,-2.8612669,-3.5629609,-0.22037196,1.3604438,-1.1035076,5.6655326,3.7238517,-0.67090577,-0.69521606,-1.5822707,-0.63511604,-0.6275,1.2982417,-3.2144,2,Bird
0.41291225,7.0050316,4.6625004,-3.719664,-2.7894053,-0.5337043,-3.2193625,-0.6270097,-1.7986517,-3.384595,-5.9268966,0.99023235,1.351481,1.3080356,1.3170319,-0.25850934,2.2821033,3.0045388,1.1120477,1.1913671,2.431266,2.8013566,-0.3354639,1.117022,0.40080318,1.1048967,-0.19925101,1.0654413,-1.0274996,1.2782199,2.2358723,-1.0483812,0.6924611,-0.7416299,1.3126075,1.5236241,-0.23704942,0.43038264,0.48901647,-0.79209965,0.43070856,-0.115516946,0.4571591,-2.1992724,1.1310718,0.9281973,0.7849264,-1.0612199,-1.1184852,-0.04200126,3,Cat
12.220598,-1.6335982,-2.5424376,-1.7290514,-0.707272,15.925309,-4.5866504,2.2455704,1.6725255,7.0390606,-2.101175,-3.1025293,-2.5684555,6.3839145,1.4988633,3.6095362,-1.2906809,1.0718681,-2.3897147,-2.8239188,2.5351722,-1.2686853,-0.35805026,0.741654,1.5702614,2.0194647,0.29674822,1.8693895,2.5768259,1.3117665,0.6402569,0.2167499,3.1391802,-1.1000459,0.36266553,2.4221294,2.026184,-0.41568854,-3.4041927,1.2256672,-3.080779,-2.3381894,1.583798,1.6941522,-1.2213031,0.682435,-2.1437004,1.4543723,-0.39123005,-2.7678068,7,Horse
-6.9443173,-4.9485545,-4.175866,-5.0919137,-1.0701915,-4.0920787,0.25787637,-0.7436745,1.0086117,1.2646475,-0.20314394,-0.1019144,-0.3417961,-0.034560002,-2.06486,1.681563,-1.6009244,2.053003,1.2976848,0.8816069,-0.12141088,-1.7902404,2.0610535,-0.06709788,-0.7812548,-0.0949392,0.74419284,-0.08619343,0.40722924,0.0042324807,-1.2536352,-0.74626577,0.29252708,-0.04409804,0.47918257,1.1759303,-0.19910373,0.073045604,-1.1252145,-0.009593426,0.18764931,0.35554507,-0.91776067,-0.41474473,0.07251862,-0.29885828,-0.883338,-0.25261325,-0.21710226,0.26291746,2,Bird
-5.8310375,3.7725167,0.9059969,5.361086,1.6217219,-1.0959504,-4.8422503,-0.12648116,-5.8765635,-2.336103,2.2607627,0.53050125,-1.1072493,-3.8930347,-0.4793974,0.2601675,-0.93091196,1.136922,0.24261512,3.4279068,-2.229897,-2.0672808,1.7422205,0.04479855,0.8051206,1.6814159,-0.95495677,-1.7318267,1.6785942,1.3227036,-2.5110378,1.4755036,2.8971095,-0.46852514,1.7134852,1.8239874,0.80894,-0.13151334,-0.37779307,0.26007682,-0.77697927,-2.0347536,1.3970994,-0.3317882,1.5595835,1.3424729,0.64169294,0.24221958,1.4412391,-0.7228313,6,Frog
-0.109532245,-11.81972,-4.5981774,0.012692367,0.25736395,-4.6317496,2.6364262,0.14976291,-1.6518602,-1.2255205,-0.8335066,2.2346122,0.45191887,-0.47251242,-4.0420184,0.28146893,3.3147469,-1.4896264,-1.8126954,2.992057,-0.33980095,-0.21864018,-0.44690087,0.8267328,-2.5305371,0.25787404,-0.011974812,2.4218636,0.54934573,-0.79640144,-2.3980465,0.11220908,0.8716298,-1.3345574,1.0903399,-0.06617214,0.24419531,0.85843146,-1.1235732,2.6010704,-1.1302431,1.7073649,-1.7323209,-1.1235938,0.9673561,-0.19372644,0.11429674,-0.45942384,-1.2059785,0.59854656,8,Ship
-3.3511271,-2.5326037,4.665723,6.9479465,4.0692773,-5.0318794,4.0653296,-0.700556,-0.2002266,2.0183167,-2.3613088,3.8587155,-1.7328079,-2.4691203,-1.2979913,2.179617,1.5492648,1.5421898,-0.16569193,-2.646696,2.35634,-2.3097248,0.54182446,2.0645628,0.48493215,-0.2179946,1.3581518,-2.882943,-1.9402437,1.0351642,0.1744008,-0.52248013,2.160459,-1.1344805,0.21490785,0.3153997,0.7335793,-2.1197977,1.540038,-1.4768864,-1.1942421,-3.7052274,2.9821887,2.774802,0.6266002,0.64873385,0.2881289,0.5271784,-0.57990813,0.646825,8,Ship
9.572325,-14.877325,-1.039022,1.0438238,3.5242457,2.444214,-2.46468,0.014996103,-2.3288035,-5.3968315,0.75814235,2.1850626,0.026129918,-0.4537174,-1.0549334,0.23356736,2.9490447,0.38576928,1.0026038,-1.3382552,0.008173829,3.5269263,-0.77149034,-0.9593651,-1.3389275,0.27267173,0.71418834,1.1559199,-2.10119,-0.88269484,0.338458,-0.73756945,0.9679761,-1.0309343,-2.3421848,2.0229676,-1.7914405,-1.2314051,-1.7978166,1.0298375,-1.3214685,-3.2849207,1.8601463,-0.8003413,-1.0823474,0.6515183,-0.16996917,-0.093592055,-1.0601807,-0.035233367,0,Airplane
-5.595909,0.56825846,-3.5901763,-1.1963356,-3.4059472,1.996108,3.4593203,-1.568796,0.40353668,1.2911203,-1.4568572,2.592687,-0.5716901,0.9985455,1.1514531,-1.0519251,-1.8908725,1.0877353,1.2995486,1.5688844,2.9639544,3.2943795,-2.344662,-1.0707139,0.77270365,-0.6613513,-0.11371378,-1.7339606,0.94786865,-0.6717355,0.5674924,-0.7023229,0.75256056,-0.2254264,0.82460165,-2.1327088,-0.2794934,0.78098875,-0.1268555,-0.5336999,1.679407,-1.9016945,-0.18566099,-0.6325128,0.26521984,-0.16075401,-0.6362949,-1.9841172,0.24974619,1.3595554,2,Bird
